,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
374,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,4,0,0,2,0,3,3,0,0,54781534.070233695,148641301.21393818,115300000.0,1658.2779999661764,0.005349706870351239
375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,134544727.36720458,98858832.41143318,61400000.0,4535.20682797735,0.013617216812275772
376,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,2,5,0,0,126587265.48408793,99693184.03612298,146000000.0,1727.1460634066325,0.013387303673281115
377,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,2,0,0,3,0,0,147550470.55394307,102332107.75597227,146000000.0,3248.3773476108026,0.009849452837297346
378,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,359307136.06721145,33236589.885058213,169200000.0,0.0,0.24294596799773527
379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,227638398.0667168,103398746.41030146,84600000.0,3579.3212366234275,0.049891149394593694
380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,5,0,0,5,0,0,107039996.84932981,124386544.220258,84600000.0,747.9375672980198,0.019994690859205726
381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,3,0,0,5,0,0,95825240.60764444,119376162.6423091,115300000.0,1088.002729076788,0.005691184723711863
382,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,1,0,0,132604807.18784797,99980159.88851945,61400000.0,0.0,0.09006174608159027
383,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,4,0,0,5,0,0,106796180.75258765,113388319.32531872,115300000.0,744.5371814305641,0.019871941406043647
384,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,134544727.36720458,98858832.41143318,146000000.0,2731.795171675769,0.03268132034946184
385,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,3,0,0,60184805.103698835,110918405.45745277,290400000.0,0.0,0.028131203088025056
386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,4,0,0,5,0,0,107039996.84932981,123012967.89616859,84600000.0,1542.6212325521658,0.0066648969530685755
387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,2,0,0,5,0,0,50464441.06096767,153316709.83705175,30700000.0,0.0,0.03324182275331224
388,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,5,0,0,18863517.724253505,116967242.7403532,230600000.0,0.0,0.013543732852345503
389,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,5,0,0,108736100.93194425,111025204.18267545,115300000.0,0.0,0.05591953657259166
390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,3,0,0,5,0,0,91128763.76842766,127287054.2677224,84600000.0,434.6072442660678,0.015875878451746678
391,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,2,0,0,5,0,0,18103745.93157372,132217256.1211645,169200000.0,797.758453651591,0.0015807201662887199
392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,2,0,0,5,0,0,30809739.099672385,160546340.8195991,30700000.0,0.0,0.018535588587114838
393,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,2,0,0,3,0,0,2,0,0,5,0,0,27200090.759881064,153316709.83705175,146000000.0,965.6544218473143,0.0025164921343585316
394,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130474291.84775655,29499898.418325532,485000000.0,4391.845739760611,0.013215830649108981
395,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,4,0,0,5,0,0,5441940.667808203,123012967.89616859,261300000.0,237.37565989196344,0.00038578946818964676
396,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130474291.84775655,29499898.418325532,485000000.0,0.0,0.08810553766072653
397,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,85893702.23008348,37472151.228560895,594200000.0,0.0,0.058061979350135254
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3783162961.2977214,6320800.309666242,0.0,26153.51688958524,0.2806255175728121
399,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,403419419.4674865,24198032.45136138,230600000.0,19418.353444907465,0.02940942540048208
400,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,3,0,0,0,62857313.511161074,79711569.67442146,660100000.0,0.0,0.04360632059129717
401,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,2,0,0,0,41469020.44275457,79822310.12679887,696700000.0,0.0,0.029087559537764335
402,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,4,0,0,8037552.879939751,114955275.88212542,939300000.0,0.0,0.004098957615707189
403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,2,0,0,1,0,0,362752869.2208039,93822529.99415897,30700000.0,10775.392364747913,0.026972647593018418
404,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,382481819.85694945,30518832.761027623,169200000.0,13273.025685001248,0.03761201857833938
405,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,134544727.36720458,91792315.74160133,146000000.0,5634.327541581273,0.010893773449820614
406,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,490695437.1049582,24198032.45136138,146000000.0,9778.560658073899,0.10290774391561114
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,500035054.0915191,70990662.99893029,0.0,16726.910512655184,0.03807158232734907
408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,0,334311697.3311169,89262227.85121882,84600000.0,0.0,0.2252530865112986
409,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,5,0,0,88336493.77054945,72807153.19042522,261300000.0,0.0,0.0592846172912512
410,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,2,0,0,4,0,0,5,0,0,6,0,0,18619701.627511326,162855744.938159,92100000.0,368.2390531714608,0.004752994373682304
411,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,1,2,0,0,59519986.82323115,74922504.87941687,588300000.0,1988.6123257459826,0.0060521196267039005
412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,3,0,0,7,0,0,88085835.25170533,130203527.29331997,115300000.0,375.0339617413855,0.01507331228536371
413,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,4,0,0,79490598.40598248,53119274.3673305,467100000.0,3274.420716869479,0.006817358447554905
414,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,5,0,0,2,0,0,40659346.757742435,103295503.1479802,382500000.0,1672.892718714765,0.003368533231150347
415,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,5,0,0,4,1,1,6,0,0,817333.6839301797,152884523.03194064,199900000.0,31.131779718994164,5.2983271144978666e-05
416,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,4,0,0,5,0,0,5,0,0,19009807.38229882,121991526.6319555,321100000.0,373.6796705593899,0.0049493934987416294
417,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,0,0,0,72783540.68366879,87103666.87965724,503700000.0,0.0,0.04614675559265606
418,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0,2,0,0,18912280.943601947,110263814.45601644,575500000.0,0.0,0.013611926992991111
419,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,3,3,0,0,128534063.32848717,75961516.84968793,230600000.0,2587.9094255852397,0.031370063030753
420,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,442356124.058765,70780124.16284628,61400000.0,10230.26690965433,0.10061940473751985
421,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,3,0,0,18765991.285556633,110642092.94243869,569600000.0,0.0,0.013407344571054311
422,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,3,0,0,0,0,0,3,0,0,2,0,2,1,0,0,39839439.13963652,106700560.82463978,455700000.0,1647.139858179076,0.0032660293528315003
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,2,0,0,1,0,0,327215746.64330834,106059597.6787834,0.0,6587.845283445915,0.07983092508121156
424,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,4,0,0,5,0,0,18765991.285556633,111358105.0727611,436400000.0,370.2792846919342,0.004826644045579552
425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,313117490.2859285,33735459.761828214,205800000.0,0.0,0.19507245682645954
426,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,2,0,0,2,0,0,25187443.278785847,111551406.88088606,290400000.0,531.3996318454596,0.0058662709678673555
427,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,401233217.7565309,7332080.219521779,236500000.0,13255.665560244703,0.037172790028268815
428,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,215955941.3294806,42701821.11452766,357700000.0,4892.354893313589,0.019267383497762802
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,2,0,0,1,0,0,327215746.64330834,96828618.15887555,0.0,13587.4308971072,0.026610308360403855
430,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,357373453.5345821,40100282.26652469,146000000.0,6134.3373280854885,0.0859537605707566
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,4,0,0,0,0,0,4,0,0,282544016.5360301,139854115.0081034,0.0,4117.473303647268,0.05436426361729361
432,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,3,0,0,7,0,0,1,0,0,0,0,0,95167309.17372699,88385061.6110889,388400000.0,1127.7993540346502,0.005560098525758288
433,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,128629808.11768088,39867168.8168634,442300000.0,5326.376542964972,0.010516960282251553
434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,0,0,5,1,2,6,0,0,3066907.772218504,197794232.00618884,30700000.0,0.0,0.0022628848502594815
435,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,0,3,0,0,1,0,0,74422132.24218173,102185506.9794645,213300000.0,1498.5996278021717,0.01813926267683256
436,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,250698910.77803448,44443761.34729548,146000000.0,0.0,0.1729321302299568
437,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,130474291.84775655,44242960.19614556,351800000.0,2645.4411985381557,0.03171799355786155
438,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,1,0,3,0,0,106211022.1204064,109092262.84136596,297900000.0,736.3762553486705,0.01957734271845466
439,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,106357311.77845171,71980581.71359228,388400000.0,1225.8867457788524,0.008187913495979965
440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,426444869.7862007,53525832.59464373,84600000.0,7279.236673649675,0.09598751779231415
441,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,3,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,59519986.82323115,76026965.4162045,419100000.0,2470.558371750303,0.004841695701363119
442,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,88085835.25170533,113051012.8443946,176700000.0,622.6149755472222,0.0062805467855682135
443,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,4,0,0,2,0,0,65806212.381164856,101921926.82389079,230600000.0,2750.649833123646,0.005478538738521943
444,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,215163440.90617338,68233903.79611158,146000000.0,6052.75471497709,0.015321055608296046
445,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,3,0,0,4,0,0,4,0,0,2,0,0,88085835.25170533,111519504.43522684,267200000.0,622.6149755472222,0.0062805467855682135
446,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,250194407.3778979,32651440.14796943,267200000.0,8058.92854703257,0.01676941422039452
447,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,161182793.16341114,61167691.43630445,297900000.0,3077.249452183014,0.01362574570012409
448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,240449099.79521945,71089902.78498524,121200000.0,0.0,0.1591592360289077
449,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,5,0,0,18522175.188814454,116967242.7403532,600300000.0,0.0,0.01306637386782632
450,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,3,0,0,3,0,0,5,0,0,3,0,0,2997636.4316377495,113461029.74309593,473000000.0,121.56708215797993,0.00025992127390064206
451,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,217559971.53703716,39371841.084089756,267200000.0,6199.591137515523,0.015451423758402858
452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,387798485.6804442,89262227.85121882,84600000.0,6839.756096376794,0.0900448801340809
453,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,215955941.3294806,38730877.93823339,357700000.0,2946.924359266538,0.04624172039463072
454,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,0,0,3,0,0,5,0,0,49223818.71314865,149441797.4331712,115300000.0,858.8517358206097,0.012063404958432243
455,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,222126041.32512704,39260967.31655713,267200000.0,5198.217376680741,0.019548401103459474
456,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,0,0,5,0,2,0,0,159332613.10621068,107868796.86771394,115300000.0,4264.964715101079,0.009881974373597148
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,5,0,0,3,0,0,3,0,0,144167834.86114338,158217107.70690995,0.0,820.3319846492591,0.027756628828572025
458,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,7,0,0,215163440.90617338,81445318.37235665,146000000.0,2934.668952716165,0.04596316682488814
459,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,5,2,0,2,0,0,215163440.90617338,71518420.22915003,146000000.0,4872.009003532696,0.01915131951037006
460,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,5,0,0,5,0,0,4,0,0,7760714.504716771,121086984.9371606,351800000.0,253.638176176351,0.0008379041656811285
461,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,6,0,0,162129613.02099168,76017523.0765813,230600000.0,0.0,0.13167603146822213
462,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,2,0,1,3,0,0,87689853.71076392,110933299.45303315,92100000.0,3655.366728422171,0.0070853661016068836
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4,0,0,327215746.64330834,108320062.35954282,0.0,0.0,0.22175256967003215
464,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,0,104496959.34630191,90424168.27474359,230600000.0,0.0,0.11794648650027653
465,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,2,0,0,2,0,0,67746132.56052147,144245334.9239263,61400000.0,0.0,0.0463741888212644
466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,6,0,0,2,0,4,0,0,0,225791357.0741288,91391485.76645868,121200000.0,7515.4927231056645,0.02313968537902058
467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,3,0,0,3,0,0,88085835.25170533,127013433.80033627,84600000.0,773.5075460916078,0.00502443742845457
468,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,2,0,1,5,0,0,15971528.312816733,145612411.7159238,169200000.0,0.0,0.012334940704696054
469,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,5,0,0,6,0,0,7,0,0,3066907.772218504,138936942.2747376,199900000.0,99.45615863377878,0.0003394327275389222
470,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,4,0,0,6,0,0,58334532.73711471,110381807.89645687,230600000.0,1160.8437683653806,0.014609799037637781
471,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,3,0,0,173198768.6521964,75641859.466957,176700000.0,0.0,0.09904256130556377
472,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,6,0,0,166251259.3272119,58819550.164876685,297900000.0,4006.58889218075,0.011671534115376657
473,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,5,0,0,127887423.26870164,109589407.39008258,61400000.0,0.0,0.08689916419645341
474,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,2,0,0,1,0,0,74422132.24218173,101064179.50237823,297900000.0,2487.9095383434487,0.007558026115346903
475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0,186189179.836508,104920827.94908087,84600000.0,2099.848823132428,0.055806774195276465
476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,2,0,0,2,0,0,92557961.3925797,139644970.24467874,30700000.0,0.0,0.0638051868695553
477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,225791357.0741288,77410703.09465149,121200000.0,0.0,0.15426456919347048
478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,3,0,0,1,0,0,5,0,0,97888072.2782475,152305429.9271962,30700000.0,3881.459609916943,0.0074414511553899726
479,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,41359212.512323625,95323250.33774483,485000000.0,0.0,0.02893399589795822
480,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,74422132.24218173,63708707.31778596,382500000.0,3090.861732341979,0.00604642089227752
481,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,149539412.8773641,101926758.3100362,115300000.0,4180.428142272367,0.010040193703187015
482,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,4,0,0,3,0,0,90618041.2132231,104695222.89861554,199900000.0,1802.462668158885,0.02271077551295056
483,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,168367367.03823417,87232013.59866118,146000000.0,0.0,0.10670722304468733
484,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,5,0,0,5,0,0,19107333.82099569,124386544.220258,199900000.0,773.5196388693926,0.0016661644266688196
485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,4,0,0,0,0,0,1,0,0,101616203.1248175,141574798.84595656,30700000.0,2591.52060521164,0.015902219463132743
486,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,175138688.831553,59108342.638538405,176700000.0,2144.825503876261,0.0359144138300923
487,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,1,1,2,0,0,215810080.96595892,80060418.36021091,146000000.0,2951.5108376433977,0.04604953074491792
488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,2,0,0,2,0,0,156786001.65250343,109127523.57738642,84600000.0,2943.345878355225,0.013419299423374074
489,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,0,0,3,0,0,147550470.55394307,102332107.75597227,146000000.0,1574.9708352052376,0.02954835851189204
490,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,3,0,0,50464441.06096767,106905401.47570601,199900000.0,0.0,0.03324182275331224
491,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,2,0,0,5,0,0,24699811.08530148,113230551.27362052,351800000.0,524.5988601105482,0.005620772061543201
492,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,359307136.06721145,36130477.35013072,169200000.0,12210.109088178171,0.0364418951996603
493,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,130474291.84775655,30621225.8954118,351800000.0,5456.222471984947,0.01057266451928718
494,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,5,0,0,3,0,0,106796180.75258765,110642092.94243869,115300000.0,1236.048055109335,0.008279975585851522
495,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,130474291.84775655,30621225.8954118,351800000.0,0.0,0.08810553766072653
496,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,3,0,0,4,0,0,23543053.929104276,116076603.3592117,321100000.0,483.55409630736995,0.005613021543090662
497,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4,0,0,2,0,0,2,0,0,3,0,0,88085835.25170533,113209998.06091642,267200000.0,375.0339617413855,0.01507331228536371
498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,3,0,0,4,0,0,95825240.60764444,116076603.3592117,115300000.0,527.5164747038972,0.01707355417113559
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,359307136.06721145,76026965.4162045,0.0,12210.109088178171,0.0364418951996603
